cns5_id,gj_id,component_id,n_components,primary_flag,gj_system_primary,gaia_edr3_id,hip_id,ra,dec,epoch,coordinates_bibcode,parallax,parallax_error,parallax_bibcode,pmra,pmra_error,pmdec,pmdec_error,pm_bibcode,rv,rv_error,rv_bibcode,g_mag,g_mag_error,bp_mag,bp_mag_error,rp_mag,rp_mag_error,g_mag_from_hip,g_mag_from_hip_error,g_rp_from_hip,g_rp_from_hip_error,g_mag_resulting,g_mag_resulting_error,g_rp_resulting,g_rp_resulting_error,g_rp_resulting_flag,j_mag,j_mag_error,h_mag,h_mag_error,k_mag,k_mag_error,jhk_mag_bibcode,w1_mag,w1_mag_error,w2_mag,w2_mag_error,w3_mag,w3_mag_error,w4_mag,w4_mag_error,wise_mag_bibcode
1631,10955,A,2,1,,5484571119849822464,,98.8426354236729,-57.626200472451195,2016.0,2020yCat.1350....0G,42.758266551305354,0.014629542,2020yCat.1350....0G,-17.258566352124667,0.01798146590590477,53.309740386549926,0.019369060173630714,2020yCat.1350....0G,31.20696449279785,0.5055568814277649,2020yCat.1350....0G,10.289253,0.0004988049073983401,11.2691555,0.0018897603173580867,9.303021,0.001455572902113407,,,,,10.289253,0.0004988049073983401,0.9831428936205627,0.0027165946569976504,0,8.025,0.024,7.405,0.044,7.153,0.018,2003yCat.2246....0C,7.012,0.053,7.013,0.02,6.942,0.016,6.871,0.071,2014yCat.2328....0C
1643,3403,,,0,,5497072086021346688,31862,99.90376164161879,-55.609626188428145,2016.0,2020yCat.1350....0G,75.9581616047717,0.010869819,2020yCat.1350....0G,-392.0308821235906,0.012233752757310867,11.317941611979567,0.014196022413671017,2020yCat.1350....0G,,,,9.068258,0.00027623924938126955,10.046057,0.001083402062044091,8.090618,0.0005456114044265336,,,,,9.068258,0.00027623924938126955,0.9794416892473328,0.0017780471964156865,0,6.861,0.02,6.276,0.031,6.027,0.017,2003yCat.2246....0C,,,,,,,,,
1712,11009,,,0,,5508256047719002240,,103.57919653194202,-49.95175483146037,2016.0,2020yCat.1350....0G,41.23105844526028,0.015435298,2020yCat.1350....0G,142.72340022236907,0.0177931971848011,-689.1859339810385,0.018827399238944054,2020yCat.1350....0G,,,,14.344889,0.0004960129583933266,16.2093,0.0028783914049763833,13.062652,0.0008149384445928569,,,,,14.344889,0.0004960129583933266,1.2883423966822416,0.0032617881213710593,0,11.224,0.026,10.686,0.026,10.387,0.019,2003yCat.2246....0C,10.171,0.023,9.977,0.02,9.762,0.035,9.365,0.479,2014yCat.2328....0C
1697,10999,,,0,,5502166746165608576,,102.67553390050298,-50.558682615113554,2016.0,2020yCat.1350....0G,43.12237753269049,0.018726235,2020yCat.1350....0G,131.663881215123,0.020244158804416656,-122.83786011013392,0.021368486806750298,2020yCat.1350....0G,,,,14.153801,0.0007123104984618247,16.028505,0.003516932359507508,12.86521,0.0015195280662040017,,,,,14.153801,0.0007123104984618247,1.29154960134983,0.00404571115693307,0,11.071,0.026,10.545,0.022,10.258,0.019,2003yCat.2246....0C,10.053,0.023,9.826,0.02,9.651,0.037,8.828,,2014yCat.2328....0C
1639,240,B,2,0,,5550862879207742976,,99.29778174136884,-50.038871956620994,2016.0,2020yCat.1350....0G,66.55058998191865,0.027997615,2020yCat.1350....0G,189.61015177209583,0.03402532637119293,3.126485092223062,0.027675306424498558,2020yCat.1350....0G,,,,11.1696205,0.0012800012975205256,,,,,,,,,11.1696205,0.0012800012975205256,,,,,,,,,,,,,,,,,,,
1640,240,A,2,1,,5550862879208886400,31634,99.29786765738243,-50.03823357022727,2016.0,2020yCat.1350....0G,66.5042858377076,0.015453043,2020yCat.1350....0G,157.7062977851647,0.01667347364127636,4.465681474703027,0.016877029091119766,2020yCat.1350....0G,-2.563962459564209,0.4872289299964905,2020yCat.1350....0G,8.983372,0.0003066785978409557,9.915402,0.0013619350927822598,8.021455,0.001322997159661313,,,,,8.983372,0.0003066785978409557,0.9575205923675701,0.0023011276977655377,0,,,,,,,,,,,,,,,,
1571,10906,,,0,,5550620058937466880,,95.27757860461126,-49.09274147732291,2016.0,2020yCat.1350....0G,85.90319775350721,0.020533755,2020yCat.1350....0G,-26.326115913907433,0.018888261169195175,255.0728296868922,0.022698547691106796,2020yCat.1350....0G,,,,12.016486,0.0004584737353506525,13.54747,0.0015179646001593522,10.815858,0.0004999883578704357,,,,,12.016486,0.0004584737353506525,1.202051443241074,0.0020601468115993378,0,9.16,0.034,8.626,0.053,8.35,0.029,2003yCat.2246....0C,8.172,0.022,7.99,0.02,7.848,0.018,7.545,0.099,2014yCat.2328....0C
1523,10874,,,0,,5553110654636730496,,92.2824133272469,-49.88831206656583,2016.0,2020yCat.1350....0G,52.63992075437789,0.012679351,2020yCat.1350....0G,39.90619525350155,0.01531986054033041,-54.6170612433878,0.014243916608393192,2020yCat.1350....0G,33.41446304321289,1.259434461593628,2020yCat.1350....0G,10.160905,0.000324019190134537,11.224875,0.0008914484092494661,9.138254,0.0004313393004084061,,,,,10.160905,0.000324019190134537,1.0247754084365002,0.0016342380054417461,0,7.823,0.023,7.245,0.029,6.981,0.023,2003yCat.2246....0C,6.872,0.062,6.788,0.021,6.73,0.016,6.587,0.047,2014yCat.2328....0C
1595,10928,,,0,,5550682078265062528,,96.39951672881018,-48.2669420298519,2016.0,2020yCat.1350....0G,42.67937805436371,0.017739277,2020yCat.1350....0G,-92.36139825497585,0.01921946369111538,-79.1013231648345,0.02235758863389492,2020yCat.1350....0G,,,,11.795434,0.0007199966905641292,13.150676,0.0033819852408241355,10.645663,0.0012982240918351965,,,,,11.795434,0.0007199966905641292,1.1473158631036975,0.003848793312425806,0,9.098,0.029,8.55,0.067,8.287,0.031,2003yCat.2246....0C,8.142,0.022,7.985,0.02,7.865,0.018,7.88,0.158,2014yCat.2328....0C
1578,10913,,,0,,5553958176239495040,,95.47781578054462,-47.42537152363985,2016.0,2020yCat.1350....0G,40.32251657809375,0.025452351,2020yCat.1350....0G,-24.002192396659073,0.030511606484651566,-0.30862934878287424,0.03046303614974022,2020yCat.1350....0G,,,,14.794422,0.0006979961081739304,16.776241,0.00514538108544708,13.484768,0.0014916598080136978,,,,,14.794422,0.0006979961081739304,1.315294008264357,0.005512712172544476,0,11.585,0.022,11.099,0.023,10.819,0.021,2003yCat.2246....0C,10.626,0.022,10.389,0.02,10.195,0.05,9.469,0.481,2014yCat.2328....0C
1587,10922,,,0,,5554890115423215616,,96.01640693517615,-46.08727244031053,2016.0,2020yCat.1350....0G,47.47543295845435,0.014647635,2020yCat.1350....0G,-2.4304275353691187,0.01582019031047821,109.864226153636,0.01720413938164711,2020yCat.1350....0G,0.9889709949493408,0.5081737637519836,2020yCat.1350....0G,10.848792,0.0004286113161991558,12.068719,0.0012836188208040524,9.752987,0.0007790233590562358,,,,,10.848792,0.0004286113161991558,1.0957759954891477,0.0019860902978156977,0,8.305,0.021,7.728,0.042,7.467,0.024,2003yCat.2246....0C,7.323,0.037,7.251,0.02,7.154,0.016,7.008,0.07,2014yCat.2328....0C
1594,10927,,,0,,5556620540565785600,,96.19120978811503,-45.36352820069851,2016.0,2020yCat.1350....0G,82.02476334752949,0.3499949,2020yCat.1350....0G,-35.95005303604099,0.4270033836364746,378.5308233824364,0.5084204077720642,2020yCat.1350....0G,,,,19.821495,0.0043240002740920335,21.504343,0.11420973127047838,18.221071,0.021310058026844977,,,,,19.821495,0.0043240002740920335,1.600423812866211,0.021744322281410565,1,14.48,0.029,13.335,0.028,12.595,0.026,2003yCat.2246....0C,11.851,0.022,11.49,0.021,10.76,0.072,9.197,,2014yCat.2328....0C
4530,12649,,,0,,,,274.706867,-47.030658,2017.29,2021ApJS..253....7K,94.6,3.9,2021ApJS..253....7K,-36.9,10.1,-510.6,9.2,2021ApJS..253....7K,,,,,,,,,,,,,,,,,,,,,,,,,,18.509,0.51,15.14,0.083,12.37,0.465,8.91,,2014yCat.2328....0C
4566,12669,,,0,,,,277.1498722,-48.8177759,2000.0,2014yCat.2328....0C,87.9000015258789,2.0,2013MNRAS.433.2054S,234.60000610351562,2.5,88.30000305175781,2.5999999046325684,2013MNRAS.433.2054S,,,,,,,,,,,,,,,,,,,15.175,0.056,14.908,0.144,15.181,0.144,2003tmc..book.....C,14.402,0.031,12.714,0.026,11.333,0.169,8.695,,2014yCat.2328....0C
4672,12738,B,2,0,12737,6704729998176610560,,282.1738959853103,-46.78456776742396,2016.0,2020yCat.1350....0G,56.91876857375059,0.029327424,2020yCat.1350....0G,179.82920331163132,0.028188003227114677,123.82926236327273,0.02583557553589344,2020yCat.1350....0G,,,,11.268034,0.0006252193965444242,12.626774,0.0031118176658992275,10.09727,0.0016691865080828425,,,,,11.268034,0.0006252193965444242,1.1534937343400535,0.0037629234359163235,0,7.825,0.034,7.239,0.033,6.985,0.038,2014yCat.2328....0C,6.698,0.066,6.546,0.022,6.556,0.016,6.447,0.08,2014yCat.2328....0C
4671,12737,A,2,1,,6704729998176610176,,282.1734710667595,-46.78513435053777,2016.0,2020yCat.1350....0G,56.96567597509421,0.027976232,2020yCat.1350....0G,215.48376576183102,0.026580214500427246,135.85768760315497,0.024392446503043175,2020yCat.1350....0G,,,,11.160247,0.0005569647747555963,12.494551,0.002009912804905491,9.997613,0.0017221765701120849,,,,,11.160247,0.0005569647747555963,1.145376155027334,0.0029488373339277437,0,7.825,0.034,7.239,0.033,6.985,0.038,2014yCat.2328....0C,6.698,0.066,6.546,0.022,6.556,0.016,6.447,0.08,2014yCat.2328....0C
4710,12761,,,0,,6710598435331928192,,284.1287902715647,-46.51464590751677,2016.0,2020yCat.1350....0G,45.02574654389041,0.040073127,2020yCat.1350....0G,-130.31127744805653,0.02844492346048355,-127.1227918128289,0.027568301185965538,2020yCat.1350....0G,,,,12.84766,0.0007863856658521385,14.409094,0.0034340111535972138,11.633866,0.0013739510071055173,,,,,12.84766,0.0007863856658521385,1.2119325516135286,0.003920481344548948,0,9.963,0.023,9.387,0.025,9.113,0.023,2003yCat.2246....0C,8.938,0.023,8.774,0.02,8.631,0.027,8.55,0.363,2014yCat.2328....0C
4723,739,,,0,,6662167868705713664,93206,284.78208486186395,-48.276651589259686,2016.0,2020yCat.1350....0G,70.63518619299742,0.029154083,2020yCat.1350....0G,151.20181848708916,0.022752689197659492,-492.6527680157418,0.020030440762639046,2020yCat.1350....0G,,,,10.101377,0.0007603022847035976,11.370641,0.0026303425502554358,8.980238,0.0012411841195291754,,,,,10.101377,0.0007603022847035976,1.1168677005530772,0.0031857871790588405,0,7.52,0.023,6.932,0.047,6.7,0.024,2003yCat.2246....0C,6.584,0.075,6.422,0.025,6.387,0.017,6.297,0.058,2014yCat.2328....0C
4584,12682,B,2,0,12684,,,278.032942,-54.162165,2017.34,2021ApJS..253....7K,57.0,4.3,2021ApJS..253....7K,-129.1,11.6,-172.1,9.7,2021ApJS..253....7K,,,,,,,,,,,,,,,,,,,,,,,,,,15.981,0.057,14.351,0.05,12.607,0.52,9.05,,2014yCat.2328....0C
4586,12684,A,2,1,,6651058467639413248,90945,278.2702481361492,-54.26382140637475,2016.0,2020yCat.1350....0G,52.315569578432644,0.02524126,2020yCat.1350....0G,-121.04955941763919,0.02022288553416729,-142.04169517070173,0.019984392449259758,2020yCat.1350....0G,35.33614730834961,0.15209916234016418,2020yCat.1350....0G,8.08616,0.0002027481123657249,8.694583,0.0007478696435531066,7.34085,0.000743397378073536,,,,,8.08616,0.0002027481123657249,0.7440157588349559,0.0016739022269758944,0,6.454,0.019,5.896,0.027,5.774,0.024,2003yCat.2246....0C,5.803,0.117,5.682,0.051,5.736,0.015,5.716,0.044,2014yCat.2328....0C
4557,12661,,,0,,6648040999716899200,,276.48334491990175,-57.74901702356232,2016.0,2020yCat.1350....0G,41.8359364766914,0.031493366,2020yCat.1350....0G,14.671748497427394,0.021071268245577812,319.20548231046905,0.017631283029913902,2020yCat.1350....0G,,,,12.937578,0.00034739146340761443,14.346243,0.0008482271374078404,11.772902,0.0004389676271814828,,,,,12.937578,0.00034739146340761443,1.1646314910288007,0.0016131279720928654,0,10.231,0.022,9.68,0.022,9.398,0.021,2003yCat.2246....0C,9.21,0.023,9.048,0.02,8.9,0.033,8.79,0.489,2014yCat.2328....0C
4501,9616,,,0,,6634032740544236032,89042,272.60824518288496,-62.001231350486286,2016.0,2020yCat.1350....0G,56.19606259949654,0.30615187,2020yCat.1350....0G,-76.95190101786314,0.15930519998073578,222.4517728684893,0.18780410289764404,2020yCat.1350....0G,30.195343017578125,0.13680556416511536,2020yCat.1350....0G,5.311746,0.00047548975543988724,5.6184983,0.0006681203429511122,4.8456597,0.0017728070278211436,,,,,5.311746,0.00047548975543988724,0.4719947308203241,0.002297657404957743,0,4.43,0.306,4.022,0.244,4.13,0.266,2003yCat.2246....0C,4.056,0.26,3.683,0.196,4.035,0.016,3.987,0.023,2014yCat.2328....0C
4572,714,,,0,,6635966781495628672,,277.5497899310366,-58.2762851072264,2016.0,2020yCat.1350....0G,69.58910037857491,0.02146276,2020yCat.1350....0G,-27.879659609021573,0.01599608175456524,-446.8528032444338,0.014783142134547234,2020yCat.1350....0G,-1.7038240432739258,0.2694532573223114,2020yCat.1350....0G,9.080015,0.00030474092017787694,10.067961,0.0005114356395628873,8.093875,0.00030005982392178657,,,,,9.080015,0.00030474092017787694,0.9860627944719305,0.001428846496775309,0,6.87,0.02,6.24,0.047,5.963,0.023,2003yCat.2246....0C,,,,,,,,,
4670,4075,,,0,,6631993077750824960,,282.15972088519123,-61.592881369386944,2016.0,2020yCat.1350....0G,40.90172205415075,0.028863098,2020yCat.1350....0G,-154.94773140710072,0.019701942801475525,-535.9738704693308,0.017853884026408195,2020yCat.1350....0G,,,,11.708239,0.0004146898343645952,13.040737,0.0012296532267158239,10.568663,0.00043964921584943004,,,,,11.708239,0.0004146898343645952,1.1385887033342061,0.0018426444287951097,0,9.047,0.027,8.447,0.027,8.168,0.024,2003yCat.2246....0C,8.061,0.023,7.941,0.019,7.82,0.018,7.833,0.179,2014yCat.2328....0C
4682,4079,,,0,,6631770869026896512,92451,282.6118613557034,-62.05076623009053,2016.0,2020yCat.1350....0G,59.80967293730667,0.019451778,2020yCat.1350....0G,89.16560674450292,0.014804434031248093,60.0003676634022,0.01345756370574236,2020yCat.1350....0G,,,,9.88309,0.00042204479840184664,10.945532,0.0010514208989042464,8.858225,0.0007257633722131401,,,,,9.88309,0.00042204479840184664,1.024999554336275,0.0018226953610241076,0,7.562,0.023,6.983,0.038,6.704,0.021,2003yCat.2246....0C,6.577,0.077,6.484,0.023,6.459,0.015,6.361,0.059,2014yCat.2328....0C
4638,12713,,,0,,6650117736660187136,,280.7780058472517,-54.61562415094667,2016.0,2020yCat.1350....0G,97.67905588477925,0.03498058,2020yCat.1350....0G,-137.71061489942545,0.027317168191075325,-492.57572170750245,0.02262553572654724,2020yCat.1350....0G,,,,11.496225,0.000679967132854247,13.234105,0.0021760949815815248,10.233873,0.00123796724550537,,,,,11.496225,0.000679967132854247,1.2590509718645226,0.0028209842732295496,0,8.415,0.026,7.789,0.023,7.488,0.018,2003yCat.2246....0C,7.28,0.031,7.156,0.02,7.016,0.017,6.785,0.072,2014yCat.2328....0C
4699,12755,,,0,,6637017330494491648,,283.70836681424106,-57.07969410501362,2016.0,2020yCat.1350....0G,56.43359401090119,0.13284011,2020yCat.1350....0G,-468.84705018488347,0.10006571561098099,-323.39016717591164,0.07853226363658905,2020yCat.1350....0G,,,,15.955406,0.0012728515908359162,19.069063,0.03590702933453776,14.436452,0.0015168134644187373,,,,,15.955406,0.0012728515908359162,1.5189542770385742,0.001980119758533684,1,11.809,0.024,11.205,0.027,10.79,0.022,2003yCat.2246....0C,10.59,0.023,10.388,0.02,10.128,0.053,8.944,,2014yCat.2328....0C
4716,737,A,2,1,,6637963425886794752,93069,284.37739686311943,-55.99386891119545,2016.0,2020yCat.1350....0G,81.03887438751815,0.03143982,2020yCat.1350....0G,-8.463637235262965,0.02139679528772831,-442.6061229021682,0.01643119752407074,2020yCat.1350....0G,-18.516155242919922,0.2909100651741028,2020yCat.1350....0G,8.643511,0.0003471323764779374,9.59133,0.003366718285416929,7.6600075,0.0022592147974437224,,,,,8.643511,0.0003471323764779374,0.9708952398483502,0.004257797965421726,0,,,,,,,,,,,,,,,,
4715,737,B,2,0,,6637963425890391552,,284.37733049506585,-55.99312534030172,2016.0,2020yCat.1350....0G,81.05039608813233,0.03126117,2020yCat.1350....0G,35.54568109945644,0.020220516249537468,-451.5112888563218,0.015517537482082844,2020yCat.1350....0G,,,,9.049827,0.0005464802054353955,10.079122,0.00897488771556897,7.9937944,0.007399753363696788,,,,,9.049827,0.0005464802054353955,1.0243423498988906,0.01170448458286877,0,,,,,,,,,,,,,,,,
4765,747.4,,,0,,6643046944883125376,94368,288.1030338972218,-55.86954667395083,2016.0,2020yCat.1350....0G,42.44749541088197,0.016690122,2020yCat.1350....0G,-278.1517098325045,0.012768017128109932,-171.06362386883146,0.012258147820830345,2020yCat.1350....0G,17.450157165527344,1.0022039413452148,2020yCat.1350....0G,10.542591,0.000257879336513995,11.588101,0.0007067440801964673,9.529257,0.000491635664215014,,,,,10.542591,0.000257879336513995,1.0151497089962922,0.0015592282774567964,0,8.221,0.02,7.613,0.034,7.378,0.021,2003yCat.2246....0C,7.273,0.038,7.224,0.02,7.14,0.018,7.064,0.102,2014yCat.2328....0C
4677,4078,,,0,,6636988399594203648,,282.4579449942897,-57.447652142885865,2016.0,2020yCat.1350....0G,79.43574076133216,0.03233758,2020yCat.1350....0G,-655.057697711898,0.021936170756816864,-184.45551092461295,0.019017569720745087,2020yCat.1350....0G,,,,11.301491,0.0012134243834632339,12.906949,0.004050816413376154,10.076892,0.0019019567244045485,,,,,11.301491,0.0012134243834632339,1.2239662362540962,0.004660102251709219,0,8.317,0.023,7.703,0.044,7.455,0.02,2003yCat.2246....0C,7.293,0.036,7.158,0.02,7.052,0.016,7.0,0.093,2014yCat.2328....0C
4688,4081,,,0,,6632099970897367680,,282.9949708837896,-60.76824888058262,2016.0,2020yCat.1350....0G,49.67752764023144,0.02630121,2020yCat.1350....0G,-639.5452526008344,0.017249083146452904,334.7175102618151,0.015745865181088448,2020yCat.1350....0G,,,,12.106501,0.0004939279616595521,13.597629,0.0017131282476292437,10.912327,0.000671575762318808,,,,,12.106501,0.0004939279616595521,1.1915568055215957,0.002252958587581967,0,9.305,0.02,8.72,0.047,8.457,0.024,2003yCat.2246....0C,8.317,0.023,8.145,0.02,8.038,0.021,7.961,0.186,2014yCat.2328....0C
4794,12813,,,0,,6446274293824799488,,289.91952257165434,-59.923174867286164,2016.0,2020yCat.1350....0G,58.6809011426282,0.028384719,2020yCat.1350....0G,-244.8118582069492,0.019634844735264778,-244.27329505105556,0.019270338118076324,2020yCat.1350....0G,,,,12.388926,0.00040280529245276356,13.99631,0.0014610310182102174,11.159552,0.0005225298798782723,,,,,12.388926,0.00040280529245276356,1.2253330085923173,0.002024265079365345,0,9.453,0.026,8.886,0.022,8.609,0.021,2003yCat.2246....0C,8.431,0.023,8.251,0.02,8.112,0.02,7.944,0.213,2014yCat.2328....0C
4762,747.3,,,0,,6661911579416783616,94225,287.717419535445,-47.16144345177515,2016.0,2020yCat.1350....0G,48.85173246649945,0.15108187,2020yCat.1350....0G,-55.744763861070965,0.1249326691031456,-634.8973405735978,0.11621870845556259,2020yCat.1350....0G,-3.9388949871063232,6.951496124267578,2020yCat.1350....0G,8.793673,0.00022057891497240833,9.579394,0.0014807383277773555,7.9283595,0.00041957101220396054,,,,,8.793673,0.00022057891497240833,0.8654134020203953,0.0020146031444507216,0,6.846,0.021,6.207,0.024,6.06,0.024,2003yCat.2246....0C,6.037,0.112,5.979,0.042,5.978,0.014,5.925,0.043,2014yCat.2328....0C
4811,12820,,,0,,6665143937443906816,,290.68226267740886,-43.32318189809964,2016.0,2020yCat.1350....0G,40.04356050453432,0.023718871,2020yCat.1350....0G,39.01735931956487,0.018804563209414482,-168.5792909935103,0.017712470144033432,2020yCat.1350....0G,-1.4844573736190796,0.3438701331615448,2020yCat.1350....0G,11.831507,0.00046721807569217376,13.082627,0.0013094248859976078,10.724068,0.0005196967688604838,,,,,11.831507,0.00046721807569217376,1.1077927870556792,0.001916945034066933,0,9.281,0.025,8.701,0.022,8.456,0.02,2003yCat.2246....0C,8.316,0.023,8.166,0.02,8.078,0.021,8.1,0.173,2014yCat.2328....0C
4778,750,,,0,,,94739,289.17808670958993,-45.88834177762364,1991.25,2007A&A...474..653V,62.119998931884766,1.97,2007A&A...474..653V,216.49,2.1600000858306885,-411.65,1.4500000476837158,2007A&A...474..653V,,,,,,,,,,8.580378394357025,0.08193691819906235,1.0416226814813747,0.13116336497903572,8.580379,0.08193691819906235,1.0416226814813747,0.13116336497903572,2,,,,,,,,,,,,,,,,
4787,12808,,,0,,6664246083120889344,,289.62011346695056,-45.91068597744016,2016.0,2020yCat.1350....0G,51.4025664013382,0.04285066,2020yCat.1350....0G,-416.55685410227983,0.03396661952137947,-500.77360322402694,0.027229540050029755,2020yCat.1350....0G,,,,14.639255,0.0007492729714094409,16.886387,0.005988612643002775,13.277629,0.0013032376234555741,,,,,14.639255,0.0007492729714094409,1.3679839522776385,0.006265134451160869,0,11.212,0.023,10.652,0.026,10.296,0.02,2003yCat.2246....0C,10.118,0.022,9.896,0.02,9.753,0.084,7.892,,2014yCat.2328....0C
4800,754,,,0,,6663600360560306560,,290.20411626707914,-45.57110617010142,2016.0,2020yCat.1350....0G,169.23508466417934,0.06560314,2020yCat.1350....0G,658.775373074398,0.06018737703561783,-2896.149542992778,0.045200467109680176,2020yCat.1350....0G,,,,10.752913,0.0007978038845077778,12.519102,0.002472650300665832,9.472213,0.0011745926572478593,,,,,10.752913,0.0007978038845077778,1.2686079678412445,0.0030304566355325753,0,7.661,0.019,7.13,0.024,6.845,0.026,2003yCat.2246....0C,,,,,,,,,
4767,12794,,,0,,6658123517042686464,,288.164090058716,-50.271765612752674,2016.0,2020yCat.1350....0G,50.7619884988953,0.25992712,2020yCat.1350....0G,67.49054288054245,0.20412902534008026,-64.78958058455272,0.15012261271476746,2020yCat.1350....0G,,,,13.393102,0.000883047187061981,15.340457,0.0038561613372778717,12.084129,0.001594246215825403,,,,,13.393102,0.000883047187061981,1.3089677840373903,0.0043705378680192536,0,10.107,0.022,9.519,0.025,9.208,0.021,2003yCat.2246....0C,9.015,0.024,8.823,0.021,8.597,0.026,8.038,0.199,2014yCat.2328....0C
